id,ref,hyp,ref_norm,hyp_norm
1820,Қазіргі уақытта адамдар ұштағышқа жақындамай-ақ компьютер экрандарында хабарламалар жаза алады.,Қазіргі уақытта адамдар ұштағушқа жақындам аяқ компьютер актрандарында хабарламалар жаза алады.,қазіргі уақытта адамдар ұштағышқа жақындамай ақ компьютер экрандарында хабарламалар жаза алады,қазіргі уақытта адамдар ұштағушқа жақындам аяқ компьютер актрандарында хабарламалар жаза алады
1794,"Өркениет – бірге тұрып, бірге жұмыс істейтін қоғамдағы адамдардың айтарлықтай үлкен тобына қатысты ортақ мәдениет.","Өркениет бірге түріп, бірге жұмыс істейтінің қоғамдардың адамдардың айтарлықтай үлкентобына қатысты ортақ мәдениет.",өркениет бірге тұрып бірге жұмыс істейтін қоғамдағы адамдардың айтарлықтай үлкен тобына қатысты ортақ мәдениет,өркениет бірге түріп бірге жұмыс істейтінің қоғамдардың адамдардың айтарлықтай үлкентобына қатысты ортақ мәдениет
1800,Бұл көпір 2017 жылдың қыркүйек айында толығымен жұмыс істейді деп жоспарланған. Бұл жылда бразилиялық кеден бекеттері аяқталады деп күтілуде.,Бұл көпір 2017 жылдың қыркүйегі айында толғымын жүніс state деп жүс барланған. Бұл жылда бразилиялық кеден бекеттері аяқталат теп күтілуе.,бұл көпір 2017 жылдың қыркүйек айында толығымен жұмыс істейді деп жоспарланған бұл жылда бразилиялық кеден бекеттері аяқталады деп күтілуде,бұл көпір 2017 жылдың қыркүйегі айында толғымын жүніс state деп жүс барланған бұл жылда бразилиялық кеден бекеттері аяқталат теп күтілуе
1794,"Өркениет – бірге тұрып, бірге жұмыс істейтін қоғамдағы адамдардың айтарлықтай үлкен тобына қатысты ортақ мәдениет.","Өргенет бірге тұрып, бірге жұмыститым қоғамдағы адамдардың айтарлықтай үлкен тобына қатысты ортақ мәдениет.",өркениет бірге тұрып бірге жұмыс істейтін қоғамдағы адамдардың айтарлықтай үлкен тобына қатысты ортақ мәдениет,өргенет бірге тұрып бірге жұмыститым қоғамдағы адамдардың айтарлықтай үлкен тобына қатысты ортақ мәдениет
1776,"Бір түн ішінде 150-ден 200-ге дейін көшірмелер жасалып, олар қазір «Dunlap broadsides» ретінде белгілі.","Бір түн үшінде 150-ден екі жүзге дейін көшірмелер жасалып, олар Хасир Дунлап Бродсайд сүретінде белбілі.",бір түн ішінде 150 ден 200 ге дейін көшірмелер жасалып олар қазір dunlap broadsides ретінде белгілі,бір түн үшінде 150 ден екі жүзге дейін көшірмелер жасалып олар хасир дунлап бродсайд сүретінде белбілі
1837,Реконструкция әрекеттерін либералдық сынау реконструкция келісімшарттарын солай деп саналатын Вашингтон инсайдерлеріне беруге баса көңіл бөлді.,Реконструкция әрекеттерін либералдық сынау реконструкция келісім шарттарын сол айдеп саналатын Вашингтон инсайдерлеріне беруге баса көңіл білді.,реконструкция әрекеттерін либералдық сынау реконструкция келісімшарттарын солай деп саналатын вашингтон инсайдерлеріне беруге баса көңіл бөлді,реконструкция әрекеттерін либералдық сынау реконструкция келісім шарттарын сол айдеп саналатын вашингтон инсайдерлеріне беруге баса көңіл білді
1721,"1963 жылы тоған салынғаннан кейін, тасындылардың жайылуына себеп болатын маусымдық су тасқыны тоқтатылды.",1963 жылы тоған салынғаннан кейін тасымдылардың жайлуына себеп болатын маусымдық су тасқыны тоқтатылды.,1963 жылы тоған салынғаннан кейін тасындылардың жайылуына себеп болатын маусымдық су тасқыны тоқтатылды,1963 жылы тоған салынғаннан кейін тасымдылардың жайлуына себеп болатын маусымдық су тасқыны тоқтатылды
1732,"Оқиғалар Еуропа тарихындағы 11, 12 және 13 ғасырларды қамтитын орта ғасырлардың ортаңғы кезеңінде (б.з. 1000-1300 жылдар) орын алған.",Оқиғалар Еуропа тарихындағы 11-12 және 13-ші ғасырлардығам титын ортаға асырлардың ортаңғы кезеңінде үздің замануыздың мыңыншы 1300 жылдары орн алған.,оқиғалар еуропа тарихындағы 11 12 және 13 ғасырларды қамтитын орта ғасырлардың ортаңғы кезеңінде б з 1000 1300 жылдар орын алған,оқиғалар еуропа тарихындағы 11 12 және 13 ші ғасырлардығам титын ортаға асырлардың ортаңғы кезеңінде үздің замануыздың мыңыншы 1300 жылдары орн алған
1998,"Олардың қабыршақтары мен тырнақтары бар аяқтары бар, олар жұмыртқалайды және олар тиранозавр сияқты екі артқы аяғында жүреді.","Олардың қабыршақтары мен тырнақтары бар, аяқтары бар. Олар жұмыртқалайды және олар теріларына зауыр сияқты екі артқа аяғында жүреді.",олардың қабыршақтары мен тырнақтары бар аяқтары бар олар жұмыртқалайды және олар тиранозавр сияқты екі артқы аяғында жүреді,олардың қабыршақтары мен тырнақтары бар аяқтары бар олар жұмыртқалайды және олар теріларына зауыр сияқты екі артқа аяғында жүреді
1683,"Мұнда осы уақытқа дейін осында өмір сүрген көптеген ерлер мен әйелдер, сондай-ақ жақындары қаза болған немесе соңғы демі қалғанша қызмет еткен еврей, еврей емес тірі адамдар көп.","Мұнда осы уақытқа дейін осында өмір сірген көптіген ерлер мені елдер, сондай-ақ жақымдары қаза болған немесе соңбы деймі қалғанша қызмет еткен евірейімен імес тірі адамдар көп.",мұнда осы уақытқа дейін осында өмір сүрген көптеген ерлер мен әйелдер сондай ақ жақындары қаза болған немесе соңғы демі қалғанша қызмет еткен еврей еврей емес тірі адамдар көп,мұнда осы уақытқа дейін осында өмір сірген көптіген ерлер мені елдер сондай ақ жақымдары қаза болған немесе соңбы деймі қалғанша қызмет еткен евірейімен імес тірі адамдар көп
1950,Солтүстікке қарай және жақын арада Синтра деген романтикалық және еліктіретін қаласы орналасқан және ол Лорд Байрон оның ғажайыптарын қызық әңгімелегеннен кейін шетелдіктерге әйгілі болды.,Солтүтікке қарай және жақын арада синтра деген романтикалық және еліктіретін қаласы орналасыған және Уоллорд Байрон оның ғажайыптарын қызық әңмінмелегеннен кейін шетелдіктерге әйгілі болды.,солтүстікке қарай және жақын арада синтра деген романтикалық және еліктіретін қаласы орналасқан және ол лорд байрон оның ғажайыптарын қызық әңгімелегеннен кейін шетелдіктерге әйгілі болды,солтүтікке қарай және жақын арада синтра деген романтикалық және еліктіретін қаласы орналасыған және уоллорд байрон оның ғажайыптарын қызық әңмінмелегеннен кейін шетелдіктерге әйгілі болды
1991,Еуропалық тарихтың осы кезеңінде бай және қуатты болған католик шіркеуі қатаң бақылауға алынды.,Еуропалық тарихтың осы кезеңінде бай және қуатты болған католик шіркеуі қатаң бақылауға алынды.,еуропалық тарихтың осы кезеңінде бай және қуатты болған католик шіркеуі қатаң бақылауға алынды,еуропалық тарихтың осы кезеңінде бай және қуатты болған католик шіркеуі қатаң бақылауға алынды
1670,"""Олардың температуралық сипаттамалары жер бетіндегі тұрақты температураны сақтайтын үлкен үңгірлер сияқты тұрақты емес, бірақ бұл олардың жердегі терең үңгірлерге сәйкес келеді"", - деді Глен Кушинг, АҚШ геологиялық қызметі (USGS) астрогеология тобы және Аризона штатының Флагстафф қаласында орналасқан Солтүстік Аризона университетінің мүшесі Глен Кушинг.","Олардың температуралық сипаттамалары жер бетіндегі тұрақты температураны сақтайтын үлкенің гүрлер сияқты тұрақты емес, бірақ бұл олардың жердегі терең үңгірлерге сәйкес келеді деді Глен Кушинг. АҚШ геллогиялық Қызметі USGS, астрология тобы және Оризонла штаттының FLAXTF.staff қаласында орналысқан Солтүстік Оризонла үңдер стетінің мүшесі Глен Кушинг.",олардың температуралық сипаттамалары жер бетіндегі тұрақты температураны сақтайтын үлкен үңгірлер сияқты тұрақты емес бірақ бұл олардың жердегі терең үңгірлерге сәйкес келеді деді глен кушинг ақш геологиялық қызметі usgs астрогеология тобы және аризона штатының флагстафф қаласында орналасқан солтүстік аризона университетінің мүшесі глен кушинг,олардың температуралық сипаттамалары жер бетіндегі тұрақты температураны сақтайтын үлкенің гүрлер сияқты тұрақты емес бірақ бұл олардың жердегі терең үңгірлерге сәйкес келеді деді глен кушинг ақш геллогиялық қызметі usgs астрология тобы және оризонла штаттының flaxtf staff қаласында орналысқан солтүстік оризонла үңдер стетінің мүшесі глен кушинг
1707,Ол Оңтүстік Африканың негізгі көрнекі жерлерінің бірі болып табылады және Оңтүстік Африка ұлттық парктерінің (SANParks) жетекшісі болып есептеледі.,Ол Оңтүстік Африканың негізгі көрнекі жерлерінің бәрі болып табылады және Оңтүстік Африко Ұлттық парктерінің Сант-Паркс жетекшісі болып есептеледі.,ол оңтүстік африканың негізгі көрнекі жерлерінің бірі болып табылады және оңтүстік африка ұлттық парктерінің sanparks жетекшісі болып есептеледі,ол оңтүстік африканың негізгі көрнекі жерлерінің бәрі болып табылады және оңтүстік африко ұлттық парктерінің сант паркс жетекшісі болып есептеледі
1891,"Лакша Сингх ""чхаппан бхог"" (елу алты дегенді білдіреді) өлеңін ұсынды. Ол әнді әнші Раджу Ханделвалмен бірге орындады.","Лакша Сингх шыһаппен бұхық елу алты дегенді білдіреді, өлеңін ұсынады, ол әнді әнше Раджу Ханделваль мен бірге орындады.",лакша сингх чхаппан бхог елу алты дегенді білдіреді өлеңін ұсынды ол әнді әнші раджу ханделвалмен бірге орындады,лакша сингх шыһаппен бұхық елу алты дегенді білдіреді өлеңін ұсынады ол әнді әнше раджу ханделваль мен бірге орындады
1688,"Теңіз әскери күштерінің жұмысы дәстүр бойынша елдің адамдарды және тауарларды жылжыту қабілетін сақтау, сонымен бірге жаудың өз адамдары мен тауарларын жылжыту қабілетіне кедергі жасау болатын.",Теңіз әскери күштерінің жұмысы дәстір бойынша елдің адамдарды және тауырларды жылжырту қабілетін сақтау сонымен бірге жаудың үз адамдары мен тауырларын жылжырту қабілетіне келергін жасауы болатын.,теңіз әскери күштерінің жұмысы дәстүр бойынша елдің адамдарды және тауарларды жылжыту қабілетін сақтау сонымен бірге жаудың өз адамдары мен тауарларын жылжыту қабілетіне кедергі жасау болатын,теңіз әскери күштерінің жұмысы дәстір бойынша елдің адамдарды және тауырларды жылжырту қабілетін сақтау сонымен бірге жаудың үз адамдары мен тауырларын жылжырту қабілетіне келергін жасауы болатын
1887,"Лиггинс ауруханада жұмыс істей бастағанда, бос уақытында мерзімінен бұрын босануды зерттей бастады.",Лигенц ауруқанада жұмыс істей бастағам бос уақытында мерзімінен бұрын босауында зертей бастады.,лиггинс ауруханада жұмыс істей бастағанда бос уақытында мерзімінен бұрын босануды зерттей бастады,лигенц ауруқанада жұмыс істей бастағам бос уақытында мерзімінен бұрын босауында зертей бастады
1930,"Алты тұтқын, соның ішінде балалар және қариялар, сонымен бірге филиппиндік фотографтар ерте жіберілді.","Алты тұтқын, соның ішінде балалар және қариялар, сонымен бірге пилифиндік фотографтар ерде жіберілді.",алты тұтқын соның ішінде балалар және қариялар сонымен бірге филиппиндік фотографтар ерте жіберілді,алты тұтқын соның ішінде балалар және қариялар сонымен бірге пилифиндік фотографтар ерде жіберілді
1703,Мартелли кеше тоғыз мүшеден тұратын жаңа уақытша сайлау кеңесінің (CEP) алдында ант берді.,Мортельли кеше тоғыз мүшеден тұратын жаңа уақыт жасайлау кейнесінің «сеп» алында антиперді.,мартелли кеше тоғыз мүшеден тұратын жаңа уақытша сайлау кеңесінің cep алдында ант берді,мортельли кеше тоғыз мүшеден тұратын жаңа уақыт жасайлау кейнесінің сеп алында антиперді
2002,Бұл ойыншыларға бейне ойындардағы әрекеттер мен қозғалыстарды құрылғыны ауада қозғалту арқылы басқаруға мүмкіндік береді.,"Бұл ойыншыларға бине ойындардағы әрекеттер мен қозғалстарды, құрылылғына ауада қозғалту арқылы басқаруға мүмкіндік береді.",бұл ойыншыларға бейне ойындардағы әрекеттер мен қозғалыстарды құрылғыны ауада қозғалту арқылы басқаруға мүмкіндік береді,бұл ойыншыларға бине ойындардағы әрекеттер мен қозғалстарды құрылылғына ауада қозғалту арқылы басқаруға мүмкіндік береді
2009,"Ең оңай қол жеткізуге болаты өсімдік ресурстарына жапырақтар мен бұршақтарда қолжетімді ақуыздар болды, бірақ әзірлемесе, олар біз сияқты приматтар үшін қорытуға қиын.","Ең оңай қолжет күзге болатты өсімдік ресустарына жапырақтар мен Үбіршақтарда ақол жедінді ақуздар болды, бірақ әзірлемесе олар біз сияқты приматтар үшін қортуға қиын.",ең оңай қол жеткізуге болаты өсімдік ресурстарына жапырақтар мен бұршақтарда қолжетімді ақуыздар болды бірақ әзірлемесе олар біз сияқты приматтар үшін қорытуға қиын,ең оңай қолжет күзге болатты өсімдік ресустарына жапырақтар мен үбіршақтарда ақол жедінді ақуздар болды бірақ әзірлемесе олар біз сияқты приматтар үшін қортуға қиын
1905,"Молдованың астанасы — Кишинев. Жергілікті тілі — румын тілі, бірақ орыс тілі кеңінен пайдаланылады.","Молдованың астанасы кешінеуф. Жергілікті тілі румын тілі, бірақ орест тілі кеңінен пайдаланылады.",молдованың астанасы кишинев жергілікті тілі румын тілі бірақ орыс тілі кеңінен пайдаланылады,молдованың астанасы кешінеуф жергілікті тілі румын тілі бірақ орест тілі кеңінен пайдаланылады
1680,"Жақсы атлет жолбарыс өрмелей (бірақ жақсы емес), жүзе, үлкен қашықтықтарға секіре және күшті адамнан бес есе көбірек күшпен тартыла алады.","Жақсы атлет жолбарыс өрмелей, бірақ жақсы емес, жүзе, үлкен қашықтырға-қашықтырға секіре және күшті адамнан бес есе көбірек күшпен тартыла алады.",жақсы атлет жолбарыс өрмелей бірақ жақсы емес жүзе үлкен қашықтықтарға секіре және күшті адамнан бес есе көбірек күшпен тартыла алады,жақсы атлет жолбарыс өрмелей бірақ жақсы емес жүзе үлкен қашықтырға қашықтырға секіре және күшті адамнан бес есе көбірек күшпен тартыла алады
1679,Aerosmith турында қалған концерттерінен бас тартты.,Айра Смит турында қалған концерттерінен бас тартты.,aerosmith турында қалған концерттерінен бас тартты,айра смит турында қалған концерттерінен бас тартты
1823,«Жол қозғалысының ағыны» – жеке жүргізушілердің және көліктердің екі нүкте арасындағы қозғалысын және олардың бір бірімен өзара әрекеттесулерін зерттеу.,Жол қозғалысының ағыны — жекет жүргізушілердің және көліктердің екі нүкте арасындағы қозғалысын және олардың бір бірмен өзірі әрекетте сөлерін зерттеу.,жол қозғалысының ағыны жеке жүргізушілердің және көліктердің екі нүкте арасындағы қозғалысын және олардың бір бірімен өзара әрекеттесулерін зерттеу,жол қозғалысының ағыны жекет жүргізушілердің және көліктердің екі нүкте арасындағы қозғалысын және олардың бір бірмен өзірі әрекетте сөлерін зерттеу
2005,Бірақ құстарда динозаврдікіне ұқсайтын көп нәрселер әлі де бар.,Бірақ ұстарда динозаврдық не ұқсайтын көп нәрселері әлі де бар.,бірақ құстарда динозаврдікіне ұқсайтын көп нәрселер әлі де бар,бірақ ұстарда динозаврдық не ұқсайтын көп нәрселері әлі де бар
1780,"Кундалини йога көмегімен Кундалини энергиясы (ағарту энергиясы) йога позалары, тыныс алу жаттығулары мантра және визуализация арқылы оянады.","Кундалини, йога комегмен Кундалини энергиясы, ағарту энергиясы, йога позалары, тың салу жаттығулары мантра және визуализация арқылы оянады.",кундалини йога көмегімен кундалини энергиясы ағарту энергиясы йога позалары тыныс алу жаттығулары мантра және визуализация арқылы оянады,кундалини йога комегмен кундалини энергиясы ағарту энергиясы йога позалары тың салу жаттығулары мантра және визуализация арқылы оянады
1926,"Аристотельдің ғылымның барлық мәселелеріне, оның ішінде психологияға көзқарасы қабылданды.",Аристо Телдің ғылыманың барлық мәселелеріне оның ішінде психологияға көз қарасы қабылданды.,аристотельдің ғылымның барлық мәселелеріне оның ішінде психологияға көзқарасы қабылданды,аристо телдің ғылыманың барлық мәселелеріне оның ішінде психологияға көз қарасы қабылданды
1996,Австралиялық Митчелл Горли ерлердің тұрып тұратын Super-G жарысында он бірінші болып мәреге жетті. Чех бәсекелес Олдрич Джелинек ерлердің отыратын Super-G жарысында он алтыншы болып мәреге жетті.,"Австралиялық Митчелл Горли ерлердің тұрып тұратын Super-G жарсында 11-ші болып нәреге жетті, чеқ бәсекелес Олдрич Желинек ерлердің отыратын Super-G жарсында 16-ші болып нәреге жетті.",австралиялық митчелл горли ерлердің тұрып тұратын super g жарысында он бірінші болып мәреге жетті чех бәсекелес олдрич джелинек ерлердің отыратын super g жарысында он алтыншы болып мәреге жетті,австралиялық митчелл горли ерлердің тұрып тұратын super g жарсында 11 ші болып нәреге жетті чеқ бәсекелес олдрич желинек ерлердің отыратын super g жарсында 16 ші болып нәреге жетті
1865,Санкт-Петербургтегі круиздерге қаладағы уақыт кіреді. Круиз жолаушылары виза режиміндегі талаптардан азат етілген (талаптарды көріп шығыңыз).,Санкт-Петербургтегі круиздерге қаладағы уақыт кіреді. Күрюіз жылушылары виза режиміндегі талаптардан азат етілген талаптарды көріп шыңыз.,санкт петербургтегі круиздерге қаладағы уақыт кіреді круиз жолаушылары виза режиміндегі талаптардан азат етілген талаптарды көріп шығыңыз,санкт петербургтегі круиздерге қаладағы уақыт кіреді күрюіз жылушылары виза режиміндегі талаптардан азат етілген талаптарды көріп шыңыз
1791,Құрылыс орындарын граффити сызу арқылы бүлдірмеңіз.,Құрылыс орындарын граффитесізу арқылы білдірмеңіз.,құрылыс орындарын граффити сызу арқылы бүлдірмеңіз,құрылыс орындарын граффитесізу арқылы білдірмеңіз
1709,Бұл есеп жетекшінің Иракқа қатысты ағымдағы саясатының әрбір аспектісін қатты сынайды және бағытты дереу өзгертуге шақырады.,Полисит жетекшінің ираққа қатысты ағымдағы саясатының әрбір аспектісін қатты сынайды және бағытты дереуі өзгертуге шақырады.,бұл есеп жетекшінің иракқа қатысты ағымдағы саясатының әрбір аспектісін қатты сынайды және бағытты дереу өзгертуге шақырады,полисит жетекшінің ираққа қатысты ағымдағы саясатының әрбір аспектісін қатты сынайды және бағытты дереуі өзгертуге шақырады
1734,Ғалымдар қара материя басқа қара материяға қарапайым материя сияқты әсер етеді деп тұжырымдай алды.,"Ғалымдар қараматерия, басқа қараматерияға қарапайым материя сыяқты әсер етеді деп тұжырымдай алды.",ғалымдар қара материя басқа қара материяға қарапайым материя сияқты әсер етеді деп тұжырымдай алды,ғалымдар қараматерия басқа қараматерияға қарапайым материя сыяқты әсер етеді деп тұжырымдай алды
1836,"Адамдар ежелден алтын, күміс және мыс сияқты негізгі химиялық элементтер туралы білді, өйткені олардың барлығын табиғатта табиғи түрде табуға болады және қарапайым құралдармен өндіру салыстырмалы түрде оңай.","Адамдар ешелден алтын, көмес және мыс сияқты негізгі химиялық элементтер туралы білді, өйткені олардың барлығын табиғатта табиғи түрде табуға болады және қарапайым құралдармен өндіру салыстырмалы түрде оңай.",адамдар ежелден алтын күміс және мыс сияқты негізгі химиялық элементтер туралы білді өйткені олардың барлығын табиғатта табиғи түрде табуға болады және қарапайым құралдармен өндіру салыстырмалы түрде оңай,адамдар ешелден алтын көмес және мыс сияқты негізгі химиялық элементтер туралы білді өйткені олардың барлығын табиғатта табиғи түрде табуға болады және қарапайым құралдармен өндіру салыстырмалы түрде оңай
1752,"Нәтижесінде балықтың екі түрі жойылып кетті, ал қалған екеуіне жойылып кету қаупі төнді, оның ішінде бүкір балық та бар.","Нәтижесінде, балықтың екі түрі жойылып кетті, ал қалған екеуіне жойылып кету қаупі төнді. Оның ішінде бүкір балықтабар.",нәтижесінде балықтың екі түрі жойылып кетті ал қалған екеуіне жойылып кету қаупі төнді оның ішінде бүкір балық та бар,нәтижесінде балықтың екі түрі жойылып кетті ал қалған екеуіне жойылып кету қаупі төнді оның ішінде бүкір балықтабар
1712,1966 жылдан бері Сундарбан жабайы жануарлар қорығы болған. Есептеулер бойынша қазіргі уақыта бұл аумақта 400 корольдік бенгал жолбарысы және шамамен 30 000 дақты бұғы бар.,"1966 жылдан бері сундарбан жабайы жануарлар қорығы болған, есептеулер бойынша қазіргі уақытта бұл аумақта 400 корольдік бенғал жол барысы және шамамен 30 000 дақты бұғы бар.",1966 жылдан бері сундарбан жабайы жануарлар қорығы болған есептеулер бойынша қазіргі уақыта бұл аумақта 400 корольдік бенгал жолбарысы және шамамен 30 000 дақты бұғы бар,1966 жылдан бері сундарбан жабайы жануарлар қорығы болған есептеулер бойынша қазіргі уақытта бұл аумақта 400 корольдік бенғал жол барысы және шамамен 30 000 дақты бұғы бар
1942,Біз үйлерімізді өсімдіктерден жасаймыз және киімдерді өсімдіктерден жасаймыз. Біз жейтін тамақтардың көпшілігі өсімдіктер болып табылады. Өсімдіктерсіз жануарлар тірі қалмайтын еді.,"Біз үйлерімізді өсімдіктерден жасаймыз, және кейімдерді өсімдіктерден жасаймыз. Біз жейтін тамақтардың көпшілігі өсімдіктер болып табылады. өсімдіктер сіз жануарлар тірі қалмайтын еді.",біз үйлерімізді өсімдіктерден жасаймыз және киімдерді өсімдіктерден жасаймыз біз жейтін тамақтардың көпшілігі өсімдіктер болып табылады өсімдіктерсіз жануарлар тірі қалмайтын еді,біз үйлерімізді өсімдіктерден жасаймыз және кейімдерді өсімдіктерден жасаймыз біз жейтін тамақтардың көпшілігі өсімдіктер болып табылады өсімдіктер сіз жануарлар тірі қалмайтын еді
2005,Бірақ құстарда динозаврдікіне ұқсайтын көп нәрселер әлі де бар.,"Бірақ, құстарда динозаврдікане ұқсайтын көп нәрселер әлі де бар.",бірақ құстарда динозаврдікіне ұқсайтын көп нәрселер әлі де бар,бірақ құстарда динозаврдікане ұқсайтын көп нәрселер әлі де бар
1682,"Оны кім жазғанын ешкім дәл білмегенімен, өмірінің басында үлкен пергамент құжат (оның өлшемі: 29¾ дюйм х 24½ дюйм) сақтау үшін оралғаны белгілі.","Оны кім жазған, ешкім дәл білмегенімен, өмірнің басында үлкен фергамент құжат. Оның өлшемі 29 бітін 3-4 дюйм өветілген 24-бітін 2-ден бір дюйм сақтау үшін оралғаны белгілі.",оны кім жазғанын ешкім дәл білмегенімен өмірінің басында үлкен пергамент құжат оның өлшемі 293 4 дюйм х 241 2 дюйм сақтау үшін оралғаны белгілі,оны кім жазған ешкім дәл білмегенімен өмірнің басында үлкен фергамент құжат оның өлшемі 29 бітін 3 4 дюйм өветілген 24 бітін 2 ден бір дюйм сақтау үшін оралғаны белгілі
1726,Далаға сапарлар кез келген сынып бөлмесінің үлкен бөлігі болып табылады. Мұғалім оқушыларды автобуспен бару мүмкін емес жерлерге апарғысы келетіні айтарлықтай жиі боалды.,"Далаға сапарлар кез келген сынып бөлмесінің үлкен бөлігі болып табылады, мұғалім оқушыларды автолбүспен бару мүмкін емес желдеге апарғысы келетін айтарлықтай жиі болады.",далаға сапарлар кез келген сынып бөлмесінің үлкен бөлігі болып табылады мұғалім оқушыларды автобуспен бару мүмкін емес жерлерге апарғысы келетіні айтарлықтай жиі боалды,далаға сапарлар кез келген сынып бөлмесінің үлкен бөлігі болып табылады мұғалім оқушыларды автолбүспен бару мүмкін емес желдеге апарғысы келетін айтарлықтай жиі болады
1893,"Сундарбандар - әлемдегі ең үлкен жағалаудағы мангр тоғайының белдеуі, жағалаудан Бангладеш пен Үндістанның ішкі аудандарына дейін 80 км (50 миль) созылып жатыр.","Сұмдарбандар әлемдегі ең үлкен жағалаудағы мангр тоғайының белдепі. Жағалаудан Бангладешпен Үндістанның ішкі аудандарына дейін 80 км, елумил созылып жатыр.",сундарбандар әлемдегі ең үлкен жағалаудағы мангр тоғайының белдеуі жағалаудан бангладеш пен үндістанның ішкі аудандарына дейін 80 км 50 миль созылып жатыр,сұмдарбандар әлемдегі ең үлкен жағалаудағы мангр тоғайының белдепі жағалаудан бангладешпен үндістанның ішкі аудандарына дейін 80 км елумил созылып жатыр
1853,"Джанкарло Фисичелла көлігін басқаруды жоғалтып, жарысты старттан кейін көп ұзамай аяқтады.","Жан Карло Фисичелла көлігін басқаруды жоғалдып, жарысты стартан кейін көп замайын ахтады.",джанкарло фисичелла көлігін басқаруды жоғалтып жарысты старттан кейін көп ұзамай аяқтады,жан карло фисичелла көлігін басқаруды жоғалдып жарысты стартан кейін көп замайын ахтады
1951,"2002 жылы Гома қаласының көптеген көшелерін, әсіресе қала орталығындағы көшелері Нирагонго жанартауынан аққан лавамен жойылды.",2022 жылы Гома қаласын көптеген көшелерін әсіресе қала орталығындағы көшелері Нирагонға жанартауына наққан лабамен жойылды.,2002 жылы гома қаласының көптеген көшелерін әсіресе қала орталығындағы көшелері нирагонго жанартауынан аққан лавамен жойылды,2022 жылы гома қаласын көптеген көшелерін әсіресе қала орталығындағы көшелері нирагонға жанартауына наққан лабамен жойылды
1885,"22:00-23: 00 аралығында (MDT), аулада тұрған сотталғандай өрт шығарды.",22 00 23 00 ар алғында Мдт аулада тұрған сотталғандай өрт шығарды.,22 00 23 00 аралығында mdt аулада тұрған сотталғандай өрт шығарды,22 00 23 00 ар алғында мдт аулада тұрған сотталғандай өрт шығарды
1956,Тауарларды тасымалдау үшін кемелерді пайдалану әзірше адамдардың және тауарлардың үлкен мөлшерлерін мұхиттарда жылжытудың ең тиімді жолы болып табылады.,"Тауарларды тасымалдау үшін кемелерді пайдалану, әзірші адамдардың және тауарлардың үлкен мүлшерлерін мұхиттарда жылтыстудың еңтейімді жолы болып табылады.",тауарларды тасымалдау үшін кемелерді пайдалану әзірше адамдардың және тауарлардың үлкен мөлшерлерін мұхиттарда жылжытудың ең тиімді жолы болып табылады,тауарларды тасымалдау үшін кемелерді пайдалану әзірші адамдардың және тауарлардың үлкен мүлшерлерін мұхиттарда жылтыстудың еңтейімді жолы болып табылады
2001,"Саяхаттаушыларға өз аумағына әсер ететін ауыр ауа райының кез келген қаупі туралы хабардар болу туралы кеңес беріледі, өйткені олар барлық саяхаттау туралы жоспарларға әсер етуі мүмкін.","Саяхаттаушыларға өз аумағына әсер ететін Ауыр Ауар айының кез келген қаупі туралы хабардар болу туралы кеңес беріледі, өйткені олар барлық саяхаттау туралы жоспарларға әсер етуі мүмкін.",саяхаттаушыларға өз аумағына әсер ететін ауыр ауа райының кез келген қаупі туралы хабардар болу туралы кеңес беріледі өйткені олар барлық саяхаттау туралы жоспарларға әсер етуі мүмкін,саяхаттаушыларға өз аумағына әсер ететін ауыр ауар айының кез келген қаупі туралы хабардар болу туралы кеңес беріледі өйткені олар барлық саяхаттау туралы жоспарларға әсер етуі мүмкін
