id,ref,hyp,ref_norm,hyp_norm
1841,"Жоғарыдағы ашық, әдемі аспаннан және көптеген қоршаған таулардан басқа ештеңе көрінбейді. Үңгір ішінен бұл дүниенің өте аз бөлігін көруге немесе естуге болады.","Жоғардағы ағшық, әдемі аспаннан және көптеген қоршаған табулардан басқа ештеңе көрінбейді, Үңгір ішінен бұл дүниенің өте аз бүлігін көріге немесе естіге болады.",жоғарыдағы ашық әдемі аспаннан және көптеген қоршаған таулардан басқа ештеңе көрінбейді үңгір ішінен бұл дүниенің өте аз бөлігін көруге немесе естуге болады,жоғардағы ағшық әдемі аспаннан және көптеген қоршаған табулардан басқа ештеңе көрінбейді үңгір ішінен бұл дүниенің өте аз бүлігін көріге немесе естіге болады
1879,"Жаңа бірдеңе пайда боғланда, пернетақта неге айналатыны туралы болжамдар жасауға ғана болады.",Жаңа бірдеңе пайда Бауғланда пернетақта неге айналатыны туралы болжамдар жасауға ғана болады.,жаңа бірдеңе пайда боғланда пернетақта неге айналатыны туралы болжамдар жасауға ғана болады,жаңа бірдеңе пайда бауғланда пернетақта неге айналатыны туралы болжамдар жасауға ғана болады
1740,Пирамида дыбыс және жарық шоуы балаларға арналған аумақтағы ең қызық нәрселердің бірі болып табылады.,"Пирамидо дыбыс және жарқ шоуы, балаларға арналған аумақтағы ең қызық нәрселердің бірі болып табылады.",пирамида дыбыс және жарық шоуы балаларға арналған аумақтағы ең қызық нәрселердің бірі болып табылады,пирамидо дыбыс және жарқ шоуы балаларға арналған аумақтағы ең қызық нәрселердің бірі болып табылады
1736,Роландо Мендоза M16 мылтығымен туристтерге оқ жаудырды.,Роланда мен Доза М16 мұлтғы мен туристерге оқ жаудырды.,роландо мендоза m16 мылтығымен туристтерге оқ жаудырды,роланда мен доза м16 мұлтғы мен туристерге оқ жаудырды
1847,Оны Сингапур премьер-министрінің орынбасары Вонг Кан Сенг күтіп алды және ол Сингапурдың премьер-министрі Ли Сьен Лунмен сауда және терроризм мәселелерін талқылады.,"Оны Сингапур премьер-министрінің орынбасары Вон Кансион күтіп алды, және ол Сингапурдың премьер-министр Лиссионглунмен сауда және терроризм нәселелерін талқылады.",оны сингапур премьер министрінің орынбасары вонг кан сенг күтіп алды және ол сингапурдың премьер министрі ли сьен лунмен сауда және терроризм мәселелерін талқылады,оны сингапур премьер министрінің орынбасары вон кансион күтіп алды және ол сингапурдың премьер министр лиссионглунмен сауда және терроризм нәселелерін талқылады
1785,"Құрылыс ағаштары - бұл оқыту әдісі емес, жаңа компьютерлік бағдарламаны пайдалану немесе жаңа жобаны бастау секілді жаңа оқу тәжірибесінен өтіп жатқан жеке тұлғаларға қолдау көрсететін көмек түрі.","Құрыс ағаштара бұл оқту әдісі емес, жаңа компьютерлік бағдарламаны пайдалану немесе жаңа жобаны бастау секілді, жаңа оқу тәжірбесінен өтіп жатқан жүкет тұлғаларға қолдау көрсететін көмектіру.",құрылыс ағаштары бұл оқыту әдісі емес жаңа компьютерлік бағдарламаны пайдалану немесе жаңа жобаны бастау секілді жаңа оқу тәжірибесінен өтіп жатқан жеке тұлғаларға қолдау көрсететін көмек түрі,құрыс ағаштара бұл оқту әдісі емес жаңа компьютерлік бағдарламаны пайдалану немесе жаңа жобаны бастау секілді жаңа оқу тәжірбесінен өтіп жатқан жүкет тұлғаларға қолдау көрсететін көмектіру
1979,"Фолкленд аралының ресми валютасы - Фолкленд фунты (FKP), оның құны Британдық бір фунтқа (GBP) теңестірілген.","Folkland аралының рисми валютасы Folkland фунта FKP, оның қыны британдық бір фунтқа GBP теңестірілген.",фолкленд аралының ресми валютасы фолкленд фунты fkp оның құны британдық бір фунтқа gbp теңестірілген,folkland аралының рисми валютасы folkland фунта fkp оның қыны британдық бір фунтқа gbp теңестірілген
1662,Қорытпалар негізінен екі немесе одан да көп металдардың қоспасы болып табылады. Периодты кестеде көптеген элементтер бар екенін ұмытпаңыз.,"Қорытпалар негізінен екі немесе, одан да көп металдардың қоспасы болып тавалады. Периодтты кездеде көптеген элементтер бар егенін ұмытпанғыз.",қорытпалар негізінен екі немесе одан да көп металдардың қоспасы болып табылады периодты кестеде көптеген элементтер бар екенін ұмытпаңыз,қорытпалар негізінен екі немесе одан да көп металдардың қоспасы болып тавалады периодтты кездеде көптеген элементтер бар егенін ұмытпанғыз
1776,"Бір түн ішінде 150-ден 200-ге дейін көшірмелер жасалып, олар қазір «Dunlap broadsides» ретінде белгілі.","Бүрт үшінде жүзелуден екі жүзгі дейін көшірмелер жасалып, олар қазір Дунлап Бролтсайды сүретінде белгілі.",бір түн ішінде 150 ден 200 ге дейін көшірмелер жасалып олар қазір dunlap broadsides ретінде белгілі,бүрт үшінде жүзелуден екі жүзгі дейін көшірмелер жасалып олар қазір дунлап бролтсайды сүретінде белгілі
1724,Ол шамамен 400 жылдан бастап салтанаттың эпицентріне ретінде белгілі болды және шамамен 1100 жылға дейін созылды.,"Ол шамамен 4 жүзінші жылдан бастап, Салтанаттың эпицентірне ретінде белгілі болды және шамамен 1,1 жылғадейім созылды.",ол шамамен 400 жылдан бастап салтанаттың эпицентріне ретінде белгілі болды және шамамен 1100 жылға дейін созылды,ол шамамен 4 жүзінші жылдан бастап салтанаттың эпицентірне ретінде белгілі болды және шамамен 1 1 жылғадейім созылды
1974,Сол принцип бойынша ер адамдар тізелерін жауып тұратын шалбар кию керек.,Сол принцип бойынша «Ер» адамдар тізелерін жауап тұратын шалбар кейуі керек.,сол принцип бойынша ер адамдар тізелерін жауып тұратын шалбар кию керек,сол принцип бойынша ер адамдар тізелерін жауап тұратын шалбар кейуі керек
1740,Пирамида дыбыс және жарық шоуы балаларға арналған аумақтағы ең қызық нәрселердің бірі болып табылады.,Пирамидады біз және жарық шоуы балаларға арналған аумақтағы ең қызық нәрселердің бірі болып табылады.,пирамида дыбыс және жарық шоуы балаларға арналған аумақтағы ең қызық нәрселердің бірі болып табылады,пирамидады біз және жарық шоуы балаларға арналған аумақтағы ең қызық нәрселердің бірі болып табылады
1979,"Фолкленд аралының ресми валютасы - Фолкленд фунты (FKP), оның құны Британдық бір фунтқа (GBP) теңестірілген.",Folkland аралының ресми валютасы Folkland фунтты FKP оныңқыны британдық бір фунтқа GBP теңестірілген.,фолкленд аралының ресми валютасы фолкленд фунты fkp оның құны британдық бір фунтқа gbp теңестірілген,folkland аралының ресми валютасы folkland фунтты fkp оныңқыны британдық бір фунтқа gbp теңестірілген
1982,"Әйелдер: Өздерінің шынайы отбасы жағдайына қарамастан, әйел жынысты саяхатшыларға тұрмыс құрған деп айтуға кеңес беріледі.","Әйелдер өздерінің шынайы отпасы жағдайына қарамастан, Әйел жынысты саяқысшыларға тұрмыс хұрған деп айтуға кеңес беріледі.",әйелдер өздерінің шынайы отбасы жағдайына қарамастан әйел жынысты саяхатшыларға тұрмыс құрған деп айтуға кеңес беріледі,әйелдер өздерінің шынайы отпасы жағдайына қарамастан әйел жынысты саяқысшыларға тұрмыс хұрған деп айтуға кеңес беріледі
1965,"Олар қауіпсіз жүзуге арналған құмды жағажайлардың барлығына дерлік, және олардың көпшілігінде похутукава ағаштарымен қамтамасыз етілген.",Олар қауіпсіз жүзуге арналған құмды жақы жайлардың бұарлығын адерлік және олардың көпшілігінде Пахутука бағаштарымен қамтамасыз етіліген.,олар қауіпсіз жүзуге арналған құмды жағажайлардың барлығына дерлік және олардың көпшілігінде похутукава ағаштарымен қамтамасыз етілген,олар қауіпсіз жүзуге арналған құмды жақы жайлардың бұарлығын адерлік және олардың көпшілігінде пахутука бағаштарымен қамтамасыз етіліген
1834,"Сонымен қатар солтүстігінде бүкіл әлемге әйгілі Мариан ғажабының орны болған, Фатимадағы Әйел ғибадатханасына барыңыз.",Сонымен қатар солтүстігінде бүгіл әлемге әйгілі Мариян қажабының орны болған Фотимадағы әйел ғибадатханасына барыныз.,сонымен қатар солтүстігінде бүкіл әлемге әйгілі мариан ғажабының орны болған фатимадағы әйел ғибадатханасына барыңыз,сонымен қатар солтүстігінде бүгіл әлемге әйгілі мариян қажабының орны болған фотимадағы әйел ғибадатханасына барыныз
1914,Жиырмасыншы ғасырдағы зерттеу генетикалық вариацияның екі пулы бар екенін көрсетті: жасырын және көрінетін.,"20 ғасырдағы зерттеу генетикалық вариат саның екі «пулы» бар екенің көрсетті, жасырын және көрнетін.",жиырмасыншы ғасырдағы зерттеу генетикалық вариацияның екі пулы бар екенін көрсетті жасырын және көрінетін,20 ғасырдағы зерттеу генетикалық вариат саның екі пулы бар екенің көрсетті жасырын және көрнетін
1798,"Алғашқы күндері шоу тек ұзақ уақыттан бері жұмыс істеп келе жатқан TogiNet Radio интернет радиосында, сөйлесу радиосына негізделген сайтта өткен.",Алғашқы күндері шоу тек ұза ұқыттан бері жұмыс үстек келіжатқан Toginet Radio интернет радиосында Сулесу радиосына негізделген сайтта өткен.,алғашқы күндері шоу тек ұзақ уақыттан бері жұмыс істеп келе жатқан toginet radio интернет радиосында сөйлесу радиосына негізделген сайтта өткен,алғашқы күндері шоу тек ұза ұқыттан бері жұмыс үстек келіжатқан toginet radio интернет радиосында сулесу радиосына негізделген сайтта өткен
1842,"Динозавр қауырсынында рахис деп аталатын жақсы дамыған білік жоқ, бірақ қауырсынның басқа ерекшеліктері бар — кертіктер мен шоқша сақалдар — зерттеушілер рахис туралы олардың кейінірек эволюциялық болған деген қорытындыға келді.","Динозабр қауірсынында рахиз деп аталатын жақсы дамыған білік жоқ, бірақ қауірсының басқа ерекшеліктері бар. Керттік термен шоқша сақалдар зерттеушілер рахиз туралы олардың кейінірек эволуциялық болған деген қортындыға келді.",динозавр қауырсынында рахис деп аталатын жақсы дамыған білік жоқ бірақ қауырсынның басқа ерекшеліктері бар кертіктер мен шоқша сақалдар зерттеушілер рахис туралы олардың кейінірек эволюциялық болған деген қорытындыға келді,динозабр қауірсынында рахиз деп аталатын жақсы дамыған білік жоқ бірақ қауірсының басқа ерекшеліктері бар керттік термен шоқша сақалдар зерттеушілер рахиз туралы олардың кейінірек эволуциялық болған деген қортындыға келді
1898,"«Ол [Уэльс] бізге әуел бастан-ақ өтірік айтты. Біріншіден, бұл заңды себептермен болғандай әрекет ету арқылы. Екіншіден, өзінің өнерін жойғанға дейін бізге құлақ салғандай бола қалу арқылы».","Ол өлс, бізге әуел бастан ақ өтіргі айтты, біріншіден бұл заңды себептермен болған дай әрекеті ету арқылы, екіншіден өзінің өнерін жойғанға дейін бізге құлақ салғандай болға қалуы арқылы.",ол уэльс бізге әуел бастан ақ өтірік айтты біріншіден бұл заңды себептермен болғандай әрекет ету арқылы екіншіден өзінің өнерін жойғанға дейін бізге құлақ салғандай бола қалу арқылы,ол өлс бізге әуел бастан ақ өтіргі айтты біріншіден бұл заңды себептермен болған дай әрекеті ету арқылы екіншіден өзінің өнерін жойғанға дейін бізге құлақ салғандай болға қалуы арқылы
1825,"Әрекетке жақын болғыңыз келсе, музыкаға жақын кемпинг учаскесін алу үшін ерте тұруыңыз керек.","Әрікетке жақын болғыңыз келсе, музыкаға жақын кемпинг ұчасқысын алу үшін ерте тұруыңыз керек.",әрекетке жақын болғыңыз келсе музыкаға жақын кемпинг учаскесін алу үшін ерте тұруыңыз керек,әрікетке жақын болғыңыз келсе музыкаға жақын кемпинг ұчасқысын алу үшін ерте тұруыңыз керек
1955,"Шашыраңқы склероз – ми, жұлын және ми жүйкесінен тұратын орталық жүйке жүйесіне әсер ететін ауру.","Шашыран қыз клерос, ми, жолын және ми жекесінін тұратын орталық жекеж есіне әсер ететін ауыру.",шашыраңқы склероз ми жұлын және ми жүйкесінен тұратын орталық жүйке жүйесіне әсер ететін ауру,шашыран қыз клерос ми жолын және ми жекесінін тұратын орталық жекеж есіне әсер ететін ауыру
1937,"Дегенмен, бұл жоспарлар бір түнде дерлік ескіріп кетті. Кеңес Одағының қызыл әскернің 800 000 сарбазы келіп, Ригадағы бейбітшілік туралы келісімді, кеңес-поляк агрессия жасамау туралы пактісін және басқа халықаралық (екі жақты және көп жақты) келісімдерді бұза отырып Польшаның шығыс аймақтарына басып кіргеннен кейін Беларус және Украина фронттарын жасады.","Дегенмен, бұл жоспарлар бір түнді дерліг ескіріп кетті. Кенес отағының қызыл әскерінің 700-мың сарбазы келіп, Ригадағы белучылік туралы келсімді, кенес пәлак агрессия жасамал туралып фактысын және басқа халықаралық екі жақты және көп жақты келсімдерді бұза отырып, Польшяның шығыс аймақтарына басып кіргеннен кейін, Беларуш және Украина фронттарын жасады. — Ай, ай, ай!",дегенмен бұл жоспарлар бір түнде дерлік ескіріп кетті кеңес одағының қызыл әскернің 800 000 сарбазы келіп ригадағы бейбітшілік туралы келісімді кеңес поляк агрессия жасамау туралы пактісін және басқа халықаралық екі жақты және көп жақты келісімдерді бұза отырып польшаның шығыс аймақтарына басып кіргеннен кейін беларус және украина фронттарын жасады,дегенмен бұл жоспарлар бір түнді дерліг ескіріп кетті кенес отағының қызыл әскерінің 700 мың сарбазы келіп ригадағы белучылік туралы келсімді кенес пәлак агрессия жасамал туралып фактысын және басқа халықаралық екі жақты және көп жақты келсімдерді бұза отырып польшяның шығыс аймақтарына басып кіргеннен кейін беларуш және украина фронттарын жасады ай ай ай
1730,"Автобустар күні бойы ауданаралық автовокзалдан (өзеннің бойымен) шығады, дегенмен көбісі, әсіресе шығысқа және Джакарға/Бумтангқа бет алғандары 06:30 және 07: 30 аралығында шығады.","Автобустар күні бойы аудан аралық автовагзалдан өзеннің бойымен шығады, дегенмен көбісі әсіресе шығысқа және жакарға, бумптантқа, бит алғандары 6 жарымнан және 7 жарымда аралықында шығады.",автобустар күні бойы ауданаралық автовокзалдан өзеннің бойымен шығады дегенмен көбісі әсіресе шығысқа және джакарға бумтангқа бет алғандары 06 30 және 07 30 аралығында шығады,автобустар күні бойы аудан аралық автовагзалдан өзеннің бойымен шығады дегенмен көбісі әсіресе шығысқа және жакарға бумптантқа бит алғандары 6 жарымнан және 7 жарымда аралықында шығады
1949,Энтомологтар «жәндік» терминін осы жәндіктер тобы үшін ресми мағынада пайдаланады.,Интамолықтар жәндік терминін осы жәндіктер тобы үшін ресмиі мағынада пайданланады.,энтомологтар жәндік терминін осы жәндіктер тобы үшін ресми мағынада пайдаланады,интамолықтар жәндік терминін осы жәндіктер тобы үшін ресмиі мағынада пайданланады
1728,Химикаттың қышқылдығы немесе сілтілігіне байланысты орамжапырақ шырынының түсі өзгереді.,Хемикаттың қышқылдығы немесе сілтілігіне байланысты орамжа-пұрақшырынының түсі өзгереді.,химикаттың қышқылдығы немесе сілтілігіне байланысты орамжапырақ шырынының түсі өзгереді,хемикаттың қышқылдығы немесе сілтілігіне байланысты орамжа пұрақшырынының түсі өзгереді
1839,Шаңғы тебу бағытын жаяу жүру бағытына ұқсас түрде елестетіп көріңіз.,Шанғы тепу бағытын жаяу жүру бағытына ұқсас түрде елі стетіп көрыңыз.,шаңғы тебу бағытын жаяу жүру бағытына ұқсас түрде елестетіп көріңіз,шанғы тепу бағытын жаяу жүру бағытына ұқсас түрде елі стетіп көрыңыз
1745,"Өсімдіктер табиғи жағдайда жақсы көрінеді, сондықтан олардың «бір данасын» да алып тастамаңыз.","Өсімдіктер табиғи жағдайда жақсы көрінеді, сондықтан олардың бір данасында алып тастамаңыз.",өсімдіктер табиғи жағдайда жақсы көрінеді сондықтан олардың бір данасын да алып тастамаңыз,өсімдіктер табиғи жағдайда жақсы көрінеді сондықтан олардың бір данасында алып тастамаңыз
1881,Виртуалды түрде экскурсияны көрсету де экскурсия туралы пікір жинау және келешек сабақтарда тәжірибемен алмасу үшін керемет мүмкіндік.,Виртуалды түрде экскурсияны көрсетуде экскурсия туралы пікір жинау және келешек сабақтарда тәжірибемен алмасу үшін керемет мүмкіндік.,виртуалды түрде экскурсияны көрсету де экскурсия туралы пікір жинау және келешек сабақтарда тәжірибемен алмасу үшін керемет мүмкіндік,виртуалды түрде экскурсияны көрсетуде экскурсия туралы пікір жинау және келешек сабақтарда тәжірибемен алмасу үшін керемет мүмкіндік
1665,Жылыстаған мәліметтерге сәйкес құжат 1967 жылғы Таяу Шығыс соғысына дейінгі шекаралары негізінде Палестина қалайтын шекаралар дауына қатысты болады.,Жылыстағаным әліметтерге сәйкес құжат 1967 жауғы тайаушығыз соғысына дейінгі пешекаралары негізінде Палестина қалай тын шекаралар дауына қатысты болады.,жылыстаған мәліметтерге сәйкес құжат 1967 жылғы таяу шығыс соғысына дейінгі шекаралары негізінде палестина қалайтын шекаралар дауына қатысты болады,жылыстағаным әліметтерге сәйкес құжат 1967 жауғы тайаушығыз соғысына дейінгі пешекаралары негізінде палестина қалай тын шекаралар дауына қатысты болады
1911,"Осы сияқты, шенген визаңыз болса, шенгенге мүше елдердің әрқайсысына визаға бөлек өтінім беру қажет болмайды, осылайша сіз уақытты, ақшаны үнемдейсіз және құжаттармен жұмыс азырақ болады.","Осы сияқты шеңген визаңыз болса, шеңгенге мүше елден арқайсына визаға бөлек өтінім беру қажет болмайды, осылайшасыз уақытты ақшаны үнемдесіз, және ақушаттер мен жұмыс азырақ болады.",осы сияқты шенген визаңыз болса шенгенге мүше елдердің әрқайсысына визаға бөлек өтінім беру қажет болмайды осылайша сіз уақытты ақшаны үнемдейсіз және құжаттармен жұмыс азырақ болады,осы сияқты шеңген визаңыз болса шеңгенге мүше елден арқайсына визаға бөлек өтінім беру қажет болмайды осылайшасыз уақытты ақшаны үнемдесіз және ақушаттер мен жұмыс азырақ болады
1981,"Бар болғаны кеме экскурсиялары арқылы жағаға барсаңыз, сізге бөлек виза қажет болмайды (2009 жылдан).","Бар болғаны кеме экскурсиялара арқылы жаға барсаңыз, сізге бөле көйза қажет болмайды, 2009 жолдан.",бар болғаны кеме экскурсиялары арқылы жағаға барсаңыз сізге бөлек виза қажет болмайды 2009 жылдан,бар болғаны кеме экскурсиялара арқылы жаға барсаңыз сізге бөле көйза қажет болмайды 2009 жолдан
1812,"Бір эксперименттік вакцина Эболадан болатын өлімдер көрсеткішін азайтуға мүмкіндік беретін болып көрінгенімен, осы уақытқа дейін, бар инфекцияны емдеуге жарамды екені анық түрде көрсетілген дәрілер болмады.","Бір эксперименттік вакцина, әболадан болатын өлімдер көрсеткішін азайтуға мүмкіндік беретін болып көрінгенімен, осы уақытқа дейін, бар инфекцияны емдеуге жарамды екені анық түрде көрсетілген дәрлер болмады.",бір эксперименттік вакцина эболадан болатын өлімдер көрсеткішін азайтуға мүмкіндік беретін болып көрінгенімен осы уақытқа дейін бар инфекцияны емдеуге жарамды екені анық түрде көрсетілген дәрілер болмады,бір эксперименттік вакцина әболадан болатын өлімдер көрсеткішін азайтуға мүмкіндік беретін болып көрінгенімен осы уақытқа дейін бар инфекцияны емдеуге жарамды екені анық түрде көрсетілген дәрлер болмады
1666,"Сондай-ақ өзіңіздікінен басқа үкіметтерден кеңес алғыңыз келуі мүмкін, бірақ олардың кеңесі өз азаматтарына арналған.","Сондай-ақ өзіңіздікінен басқа үкіметтерден кеңес алғыныз келуі мүмкін, біраққаулардың кеңесі өз азаматтарына арналған.",сондай ақ өзіңіздікінен басқа үкіметтерден кеңес алғыңыз келуі мүмкін бірақ олардың кеңесі өз азаматтарына арналған,сондай ақ өзіңіздікінен басқа үкіметтерден кеңес алғыныз келуі мүмкін біраққаулардың кеңесі өз азаматтарына арналған
1961,"Қатысым жасаудың маңыздылығын иллюстрациялау үшін пайдаланылатын ең жиі кездесетін әдістердің бірі – өсіп жатқанында елемеу, бәле немесе әдейі қиянат жасау себепті ересектер қатысым жасауға үйретпеген балалардың бірнеше бақытсыз жағдайын салу.","Қатысым жасаудың маңызылығын илустрациялау үшін пайдаланалатын еңде кездесетін әдістердің бірі өсіп жатқанда елемеу, бәле немесе әдегі қианет жасау себепті ересектер қатысым жасауға үйрітпеген балылардың бірнеше бақытсыз жағлайын салу.",қатысым жасаудың маңыздылығын иллюстрациялау үшін пайдаланылатын ең жиі кездесетін әдістердің бірі өсіп жатқанында елемеу бәле немесе әдейі қиянат жасау себепті ересектер қатысым жасауға үйретпеген балалардың бірнеше бақытсыз жағдайын салу,қатысым жасаудың маңызылығын илустрациялау үшін пайдаланалатын еңде кездесетін әдістердің бірі өсіп жатқанда елемеу бәле немесе әдегі қианет жасау себепті ересектер қатысым жасауға үйрітпеген балылардың бірнеше бақытсыз жағлайын салу
1747,Жолдас балуандар да Лунаға құрмет көрсетті.,Жолда зыбалуандарда Лунаға құрмет көрсетті.,жолдас балуандар да лунаға құрмет көрсетті,жолда зыбалуандарда лунаға құрмет көрсетті
1836,"Адамдар ежелден алтын, күміс және мыс сияқты негізгі химиялық элементтер туралы білді, өйткені олардың барлығын табиғатта табиғи түрде табуға болады және қарапайым құралдармен өндіру салыстырмалы түрде оңай.","Адамдар ежелден алтын, күміз және мұс сияқты негізгі химиялық элементтер туралы білді, өйткені олардың барлығын табиғатта табиғі түрде табуға болады және қарапайым құралдармен өндіру салың лыстырмалы деп түрде оңай.",адамдар ежелден алтын күміс және мыс сияқты негізгі химиялық элементтер туралы білді өйткені олардың барлығын табиғатта табиғи түрде табуға болады және қарапайым құралдармен өндіру салыстырмалы түрде оңай,адамдар ежелден алтын күміз және мұс сияқты негізгі химиялық элементтер туралы білді өйткені олардың барлығын табиғатта табиғі түрде табуға болады және қарапайым құралдармен өндіру салың лыстырмалы деп түрде оңай
1995,"Виртуалдық дамытатын оқыту бағдарламалық құралға кірістірілген. Олар оқушының өз бетімен түсінуіне қиын болған болуы мүмкін процедуралар туралы сұрақтар қоюға, кеңестер беруге және түсіндіруге арналған.","Виртуалдық дамытатын оқыту бағдарламалып құралға кристрильген, олар оқушының өз бейтімен түсіне оне құйын болған болуы мүмкін процедуралар туралы сырап тарғойуға, кеңестер беруге және түсіндіруге адналған.",виртуалдық дамытатын оқыту бағдарламалық құралға кірістірілген олар оқушының өз бетімен түсінуіне қиын болған болуы мүмкін процедуралар туралы сұрақтар қоюға кеңестер беруге және түсіндіруге арналған,виртуалдық дамытатын оқыту бағдарламалып құралға кристрильген олар оқушының өз бейтімен түсіне оне құйын болған болуы мүмкін процедуралар туралы сырап тарғойуға кеңестер беруге және түсіндіруге адналған
1852,"Блогтарды тиісті түрде қолдану студенттердің аналитикалық және критикалық ойлауын әлдеқайда күшейтуі мүмкін. Интернет материалдарына белсенді түрде жауап беру арқылы олар басқа адамдардың жазбаларына қатысты өздерінің позициясын айқындай алады, сондай-ақ нақты бір мәселелер бойынша өздерінің көзқарастарын білдіре алады (Oravec, 2002).","Блоктарды тезісті түрде қолдану студенттердің аналитикалық және критикалық ойлауын әлдеқайда күшітуі мүмкін. Интернет материалдарына белсенді түрде жолып беру арқылы, олар басқа адамдардың жазбаларына қатысты өздерінің позициясын айқындай алады, сондай-ақ нақты бір мәселелер ойынша өздерінің көзқарыстарын білдіри алады. Орабек 2002.",блогтарды тиісті түрде қолдану студенттердің аналитикалық және критикалық ойлауын әлдеқайда күшейтуі мүмкін интернет материалдарына белсенді түрде жауап беру арқылы олар басқа адамдардың жазбаларына қатысты өздерінің позициясын айқындай алады сондай ақ нақты бір мәселелер бойынша өздерінің көзқарастарын білдіре алады oravec 2002,блоктарды тезісті түрде қолдану студенттердің аналитикалық және критикалық ойлауын әлдеқайда күшітуі мүмкін интернет материалдарына белсенді түрде жолып беру арқылы олар басқа адамдардың жазбаларына қатысты өздерінің позициясын айқындай алады сондай ақ нақты бір мәселелер ойынша өздерінің көзқарыстарын білдіри алады орабек 2002
1967,"Лейтон премьер-министрмен кездесу кезінде консерваторлардың экологиялық заңына өзгерістер енгізуді сұрады, сондай-ақ консервативті партияның экологиялық заңын ""мұқият және толығымен қайта жазуды"" сұрады.","Лейтен премьер-министрмен кездесу кезінде консерваторлардың экологияла заңына өзгерісті риынгізуді сұрады, сондай-ақ консервативті партияның экологиялық заңын мұқият және толығымен қайта жазуды сұрады.",лейтон премьер министрмен кездесу кезінде консерваторлардың экологиялық заңына өзгерістер енгізуді сұрады сондай ақ консервативті партияның экологиялық заңын мұқият және толығымен қайта жазуды сұрады,лейтен премьер министрмен кездесу кезінде консерваторлардың экологияла заңына өзгерісті риынгізуді сұрады сондай ақ консервативті партияның экологиялық заңын мұқият және толығымен қайта жазуды сұрады
1793,"Егер сіз ауыл жолдарында көлікпен жүруге дағдыланбаған болсаңыз, мынаған дайын болыңыз: тік еңістер, тар жолдар және кенет бұрылыстар басым болады.","Егер сіз ауыл жолдарында көлік пен жүреге дақдыламбаған болсыңыз, мынаған дайын болыңыз. Тік еңістер тар жолдар және кенет бұрылыстар басын болады.",егер сіз ауыл жолдарында көлікпен жүруге дағдыланбаған болсаңыз мынаған дайын болыңыз тік еңістер тар жолдар және кенет бұрылыстар басым болады,егер сіз ауыл жолдарында көлік пен жүреге дақдыламбаған болсыңыз мынаған дайын болыңыз тік еңістер тар жолдар және кенет бұрылыстар басын болады
1707,Ол Оңтүстік Африканың негізгі көрнекі жерлерінің бірі болып табылады және Оңтүстік Африка ұлттық парктерінің (SANParks) жетекшісі болып есептеледі.,Ол Оңтүстік Африканың негізгі көрнекі жерлерінің бірі болып табылады және Оңтүстік Африко ұлттық парктерінің SANP Parks детекшісі болып есептеледі.,ол оңтүстік африканың негізгі көрнекі жерлерінің бірі болып табылады және оңтүстік африка ұлттық парктерінің sanparks жетекшісі болып есептеледі,ол оңтүстік африканың негізгі көрнекі жерлерінің бірі болып табылады және оңтүстік африко ұлттық парктерінің sanp parks детекшісі болып есептеледі
1853,"Джанкарло Фисичелла көлігін басқаруды жоғалтып, жарысты старттан кейін көп ұзамай аяқтады.","Жан-Карло физичелі көліген басқаруды жоғалтып, жарысты сартан кейін көбізамайы аяқтады.",джанкарло фисичелла көлігін басқаруды жоғалтып жарысты старттан кейін көп ұзамай аяқтады,жан карло физичелі көліген басқаруды жоғалтып жарысты сартан кейін көбізамайы аяқтады
